"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,6,22.2,30.8,0,76.92,3," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-01,1,3.69354838709677,4.2,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,22.4,29.8,0,80.88,2.7," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-02,0.342857142857143,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,22.4,32.6,0,94.92,3.6," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-03,0.342857142857143,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,3,23.3,29.5,2.4,91.92,3.3," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-04,0.342857142857143,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,21.7,30.6,0,82.32,6.5," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-05,0.342857142857143,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,20.6,25,0,80.17,5," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-06,0.342857142857143,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,22.6,33.5,0,85.36,4.5," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-07,0.342857142857143,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,20.9,28.5,0,83.57,4.2," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-08,0.342857142857143,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,22.3,31.3,0,78.97,3.9," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-09,0.571428571428571,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
8157.469625,26804.72000885,1094.920114,0,0,150.3209208,299.81546,0,65.6097865285511,0.48223846817334,0,2,22.6,30.2,0,86.65,4.5," 743",0,"1902","  88","2844"," 777","1781"," 925","  97","3790","1010","1810","1188"," 974","1356","2061","1512"," 814","1590","1179","2104","1340","3994","  92","1779"," 905","2205","2085","2932","1144",0,"3605"," 147","1947"," 352",2000-01-10,0.571428571428571,3.69354838709677,2.4,36523.7100001709,3,"small",1,1
