"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,1,22.5,28,0,88.12,9.7,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-01,0.142857142857143,8.18709677419355,1,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,2,25,31,0,82,33,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-02,0.142857142857143,8.18709677419355,1,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,4,24,32,0,86.96,15.3,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-03,0.142857142857143,8.18709677419355,1,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,8,21,26.2,1,88.47,18.1,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-04,0.142857142857143,8.18709677419355,1,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,4,20,34,0,87.88,12.85,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-05,0.142857142857143,8.18709677419355,1,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,1,24,32.5,0,83.1,9.7,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-06,2.8,8.18709677419355,16.6,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,2,22.28637926,29.5,0,85.86512699,8.8,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-07,2.8,8.18709677419355,16.6,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,3.933428019,22.84424397,29.98744012,0,85.46831348,6.3,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-08,2.8,8.18709677419355,16.6,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,2,23,32,0,88.77,6.3,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-09,2.8,8.18709677419355,16.6,19277.1900000244,1,0,3,1
38.91084095,18893.23019019,111.549763,0,0,12.54270492,0,0,60.172389771164,0.5942165848321,220.95650023,2,22,31,2,85.72,6.3,"3140","3318","  14","  16","3438","  51"," 342"," 669"," 573","  72"," 484"," 417"," 412"," 891","  77",0," 675","1750","  36"," 906","1295","   5",0,"2295","1565",0,"2262","1079",0,0," 835","  76",0," 260"," 284",2002-01-10,2.8,8.18709677419355,16.6,19277.1900000244,1,0,3,1
