"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,21,31,0,79.19,11.78," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-01,4.68571428571429,11.8293548387097,25.9,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,21.5,32.3,0,75,8.48," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-02,0.315714285714286,11.8293548387097,2.2,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,23.2,30,2.2,86,6.78," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-03,0.315714285714286,11.8293548387097,2.2,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,22.5,31.7,0.01,83,8.18," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-04,0.315714285714286,11.8293548387097,2.2,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,22,31.1,0,85.64,8.18," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-05,0.315714285714286,11.8293548387097,2.2,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,2,20.5,31.8,0,70.37,5.98," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-06,0.315714285714286,11.8293548387097,2.2,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,22.1,30.3,0,81.12,5.78," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-07,0.315714285714286,11.8293548387097,2.2,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,20.6,32.5,0,54,5.78," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-08,0.315714285714286,11.8293548387097,2.2,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,0,22.5,30.7,0,80.17,5.78," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-09,6.72857142857143,11.8293548387097,33.6,63444.8699999207,5,"small",1,1
6796.904493,40542.4599375,2070.042101,0,0,186.8436112,13810.85547,0,69.5005121723352,0.408490090745414,0,1,23,31,0,83.23,5.78," 466"," 215","2243","   3","6097","2516","4312","1623","2358","6839"," 193","5438","2136","2528","3173","5226","2910","1323"," 886","5514","2440","5250","4118"," 503","5606"," 119","1977","2592","2028"," 623","  45","5415",0," 397"," 668",2000-01-10,6.72857142857143,11.8293548387097,33.6,63444.8699999207,5,"small",1,1
